PulseNo,TotalArea,TailArea,Classification
3900,4976,3168,Neutron
3901,1232,480,Gamma
3902,1232,476,Gamma
3903,1232,784,Neutron
3904,1232,488,Gamma
3905,1232,400,Gamma
3906,1232,468,Gamma
3907,1232,464,Gamma
3908,1232,752,Neutron
3909,1232,488,Gamma
3910,1232,480,Gamma
3911,1232,752,Neutron
3912,1232,744,Neutron
3913,1232,748,Neutron
3914,1232,480,Gamma
3915,1232,464,Gamma
3916,1232,464,Gamma
3917,1232,840,Neutron
3918,1232,472,Gamma
3919,1232,456,Gamma
3920,1232,492,Gamma
3921,1232,476,Gamma
3922,1232,744,Neutron
3923,1960,720,Gamma
3924,1960,768,Gamma
3925,1960,1308,Neutron
3926,2104,824,Gamma
3927,2104,1408,Neutron
3928,2104,1284,Neutron
3929,2104,1288,Neutron
3930,2104,1428,Neutron
3931,2104,776,Gamma
3932,3920,1488,Gamma
3933,3920,2488,Neutron
3934,3920,2456,Neutron
3935,3920,2460,Neutron
3936,3920,1440,Gamma
3937,3920,2480,Neutron
3938,3920,2520,Neutron
3939,3920,2424,Neutron
3940,3920,1480,Gamma
3941,3920,1536,Gamma
3942,3920,2440,Neutron
3943,1184,440,Gamma
3944,1184,756,Neutron
3945,1184,736,Neutron
3946,1184,720,Neutron
3947,1184,472,Gamma
3948,1184,472,Gamma
3949,1184,392,Gamma
3950,1184,424,Gamma
3951,1184,448,Gamma
3952,1184,472,Gamma
3953,1184,728,Neutron
3954,1184,440,Gamma
3955,1184,424,Gamma
3956,1184,440,Gamma
3957,1184,780,Neutron
3958,1184,388,Gamma
3959,1184,744,Neutron
3960,1064,656,Neutron
3961,1064,720,Neutron
3962,1064,660,Neutron
3963,1064,356,Gamma
3964,1064,392,Gamma
3965,1064,640,Neutron
3966,1064,424,Gamma
3967,1064,424,Gamma
3968,1064,640,Neutron
3969,1064,652,Neutron
3970,1064,392,Gamma
3971,1064,644,Neutron
3972,1064,648,Neutron
3973,1064,424,Gamma
3974,1064,416,Gamma
3975,1064,424,Gamma
3976,1064,640,Neutron
3977,1064,384,Gamma
3978,1064,648,Neutron
3979,1064,640,Neutron
3980,1064,416,Gamma
3981,1064,688,Neutron
3982,1064,648,Neutron
3983,1064,648,Neutron
3984,1064,656,Neutron
3985,1064,648,Neutron
3986,1064,424,Gamma
3987,1064,384,Gamma
3988,1064,672,Neutron
3989,1064,408,Gamma
3990,1064,640,Neutron
3991,1064,392,Gamma
3992,1064,656,Neutron
3993,1064,664,Neutron
3994,3152,1896,Neutron
3995,3152,1240,Gamma
3996,3152,1928,Neutron
3997,3152,1200,Gamma
3998,3152,1992,Neutron
3999,3152,1984,Neutron
4000,3152,1968,Neutron
4001,1888,720,Gamma
4002,1888,732,Gamma
4003,1888,724,Gamma
4004,1888,732,Gamma
4005,1888,1184,Neutron
4006,4792,2904,Neutron
4007,4792,3208,Neutron
4008,4792,2956,Neutron
4009,4792,2928,Neutron
4010,4792,3248,Neutron
4011,4792,2940,Neutron
4012,1160,712,Neutron
4013,1160,736,Neutron
4014,1160,432,Gamma
4015,1160,384,Gamma
4016,1160,720,Neutron
4017,1160,432,Gamma
4018,1160,740,Neutron
4019,1160,460,Gamma
4020,1160,712,Neutron
4021,1160,456,Gamma
4022,1160,724,Neutron
4023,1160,432,Gamma
4024,1160,704,Neutron
4025,1160,704,Neutron
4026,1160,436,Gamma
4027,1160,440,Gamma
4028,1160,432,Gamma
4029,1160,716,Neutron
4030,1160,456,Gamma
4031,1160,736,Neutron
4032,1160,416,Gamma
4033,1160,740,Neutron
4034,1160,720,Neutron
4035,1160,700,Neutron
4036,1160,712,Neutron
4037,3504,1344,Gamma
4038,3504,2180,Neutron
4039,3504,2256,Neutron
4040,3504,2124,Neutron
4041,3504,2264,Neutron
4042,3504,2324,Neutron
4043,3504,1232,Gamma
4044,3504,2296,Neutron
4045,3504,2168,Neutron
4046,3504,1360,Gamma
4047,3504,2192,Neutron
4048,3504,1400,Gamma
4049,7336,4460,Neutron
4050,7336,2928,Gamma
4051,928,588,Neutron
4052,928,584,Neutron
4053,928,580,Neutron
4054,928,580,Neutron
4055,928,576,Neutron
4056,928,336,Gamma
4057,928,360,Gamma
4058,928,560,Neutron
4059,928,352,Gamma
4060,928,368,Gamma
4061,928,584,Neutron
4062,928,324,Gamma
4063,928,320,Gamma
4064,928,584,Neutron
4065,928,328,Gamma
4066,928,576,Neutron
4067,928,564,Neutron
4068,928,344,Gamma
4069,928,360,Gamma
4070,928,336,Gamma
4071,928,564,Neutron
4072,928,352,Gamma
4073,928,352,Gamma
4074,928,564,Neutron
4075,928,568,Neutron
4076,928,572,Neutron
4077,928,364,Gamma
4078,928,608,Neutron
4079,928,316,Gamma
4080,1056,412,Gamma
4081,1056,352,Gamma
4082,1056,648,Neutron
4083,1056,404,Gamma
4084,1056,648,Neutron
4085,1056,676,Neutron
4086,1056,384,Gamma
4087,1056,408,Gamma
4088,1056,404,Gamma
4089,1056,664,Neutron
4090,1056,648,Neutron
4091,1056,420,Gamma
4092,1056,392,Gamma
4093,1056,640,Neutron
4094,1056,640,Neutron
4095,1056,704,Neutron
4096,1056,660,Neutron
4097,1056,700,Neutron
4098,1056,408,Gamma
4099,1056,640,Neutron
4100,1056,368,Gamma
4101,1056,660,Neutron
4102,1056,648,Neutron
4103,1056,644,Neutron
4104,1056,376,Gamma
4105,1056,400,Gamma
4106,1056,360,Gamma
4107,1056,408,Gamma
4108,1056,400,Gamma
4109,1056,648,Neutron
4110,1056,672,Neutron
4111,6512,4092,Neutron
4112,6512,3952,Neutron
4113,6512,3992,Neutron
4114,3576,2376,Neutron
4115,3576,2328,Neutron
4116,3576,2232,Neutron
4117,3576,2280,Neutron
4118,3576,2228,Neutron
4119,3576,1288,Gamma
4120,3576,2160,Neutron
4121,5752,3668,Neutron
4122,2504,1604,Neutron
4123,2504,1000,Gamma
4124,2504,1576,Neutron
4125,2504,1520,Neutron
4126,4368,2728,Neutron
4127,4368,2812,Neutron
4128,4368,2784,Neutron
4129,4368,2888,Neutron
4130,4368,2680,Neutron
4131,4368,2816,Neutron
4132,4368,2768,Neutron
4133,4368,2672,Neutron
4134,1328,488,Gamma
4135,1328,528,Gamma
4136,1328,808,Neutron
4137,1328,840,Neutron
4138,1328,520,Gamma
4139,1328,852,Neutron
4140,1328,520,Gamma
4141,1328,456,Gamma
4142,1328,508,Gamma
4143,1328,824,Neutron
4144,1328,512,Gamma
4145,1328,512,Gamma
4146,1328,816,Neutron
4147,1328,800,Neutron
4148,1328,512,Gamma
4149,1328,800,Neutron
4150,1328,808,Neutron
4151,1328,864,Neutron
4152,1568,616,Gamma
4153,1568,952,Neutron
4154,1568,596,Gamma
4155,1568,952,Neutron
4156,1568,552,Gamma
4157,1568,1008,Neutron
4158,1568,1128,Neutron
4159,1792,672,Gamma
4160,1792,704,Gamma
4161,1792,712,Gamma
4162,1792,684,Gamma
4163,1792,1096,Neutron
4164,1792,672,Gamma
4165,1792,1144,Neutron
4166,1792,1080,Neutron
4167,576,224,Gamma
4168,576,200,Gamma
4169,576,224,Gamma
4170,576,224,Gamma
4171,576,216,Gamma
4172,576,360,Neutron
4173,576,208,Gamma
4174,576,168,Gamma
4175,576,224,Gamma
