PulseNo,TotalArea,TailArea,Classification
8098,2208,1144,Neutron
8099,2208,1308,Neutron
8100,2208,1112,Neutron
8101,2208,1008,Gamma
8102,2208,1040,Gamma
8103,2208,944,Gamma
8104,2208,1072,Gamma
8105,7800,5756,Neutron
8106,7800,3896,Gamma
8107,7800,7312,Neutron
8108,7800,5584,Neutron
8109,7800,5168,Neutron
8110,7800,3576,Gamma
8111,7800,3772,Gamma
8112,14552,9728,Neutron
8113,11176,8260,Neutron
8114,2872,1388,Gamma
8115,2872,1432,Gamma
8116,9448,6708,Neutron
8117,9448,8040,Neutron
8118,9448,7136,Neutron
8119,6968,6168,Neutron
8120,6968,5392,Neutron
8121,6968,6000,Neutron
8122,6968,3400,Gamma
8123,6968,6160,Neutron
8124,6968,3352,Gamma
8125,6968,4856,Neutron
8126,2248,1240,Neutron
8127,2248,1088,Gamma
8128,2248,1136,Neutron
8129,2248,1036,Gamma
8130,2248,1040,Gamma
8131,8496,6368,Neutron
8132,8496,5992,Neutron
8133,4472,3888,Neutron
8134,4472,4056,Neutron
8135,4472,3740,Neutron
8136,8632,7240,Neutron
8137,8632,6600,Neutron
8138,8632,5920,Neutron
8139,8632,5904,Neutron
8140,8632,7576,Neutron
8141,8632,6128,Neutron
8142,7680,6472,Neutron
8143,7680,6208,Neutron
8144,7680,5416,Neutron
8145,7680,3632,Gamma
8146,7680,3536,Gamma
8147,7680,5232,Neutron
8148,7680,5880,Neutron
8149,7680,5072,Neutron
8150,7680,4156,Neutron
8151,5776,5160,Neutron
8152,5776,5336,Neutron
8153,5776,5080,Neutron
8154,5776,5216,Neutron
8155,5776,5160,Neutron
8156,5776,4556,Neutron
8157,5776,4824,Neutron
8158,5776,4704,Neutron
8159,5776,4940,Neutron
8160,5776,5216,Neutron
8161,5776,5288,Neutron
8162,5776,4456,Neutron
8163,5776,3048,Neutron
8164,5776,4784,Neutron
8165,5776,5120,Neutron
8166,18760,14484,Neutron
8167,11808,7872,Neutron
8168,11808,10088,Neutron
8169,11808,9048,Neutron
8170,8160,4152,Neutron
8171,8160,5704,Neutron
8172,8160,6796,Neutron
8173,8160,3992,Gamma
8174,8160,6756,Neutron
8175,8160,6976,Neutron
8176,8160,3912,Gamma
8177,2360,1360,Neutron
8178,2360,1204,Neutron
8179,2360,1072,Gamma
8180,2360,1096,Gamma
8181,2360,2048,Neutron
8182,2360,1080,Gamma
8183,2360,1216,Neutron
8184,2360,1340,Neutron
8185,2360,1528,Neutron
8186,2360,1128,Gamma
8187,13880,11012,Neutron
8188,13880,9896,Neutron
8189,13880,10408,Neutron
8190,13880,11152,Neutron
8191,13880,10992,Neutron
8192,15488,10064,Neutron
8193,15488,10612,Neutron
8194,1568,824,Neutron
8195,1568,852,Neutron
8196,1568,844,Neutron
8197,1568,904,Neutron
8198,1568,776,Gamma
8199,1568,816,Neutron
8200,14752,10080,Neutron
8201,14752,11856,Neutron
8202,15160,11752,Neutron
8203,15160,10336,Neutron
8204,15160,9040,Neutron
8205,10776,8944,Neutron
8206,10776,6512,Neutron
8207,10776,8012,Neutron
8208,7152,3392,Gamma
8209,7152,6712,Neutron
8210,7152,4920,Neutron
8211,7152,5912,Neutron
8212,7152,5112,Neutron
8213,12568,7904,Neutron
8214,12640,8988,Neutron
8215,12640,9468,Neutron
8216,17008,11832,Neutron
8217,3392,1960,Neutron
8218,3392,1604,Gamma
8219,3392,1856,Neutron
8220,3392,1560,Gamma
8221,12008,8480,Neutron
8222,12008,7976,Neutron
8223,18008,14120,Neutron
8224,10352,7384,Neutron
8225,10352,7696,Neutron
8226,10352,7952,Neutron
8227,10352,8332,Neutron
8228,10352,4168,Gamma
8229,9824,4032,Gamma
8230,9824,8360,Neutron
8231,15232,12328,Neutron
8232,16912,10496,Neutron
8233,16912,13384,Neutron
8234,6600,5424,Neutron
8235,6600,6152,Neutron
8236,6600,6164,Neutron
8237,6600,5428,Neutron
8238,6600,5592,Neutron
8239,6600,3272,Gamma
8240,6600,5636,Neutron
8241,6600,5992,Neutron
8242,6600,6128,Neutron
8243,20712,13440,Neutron
8244,2616,1328,Neutron
8245,2616,1312,Neutron
8246,2616,1344,Neutron
8247,2616,1280,Gamma
8248,2616,1456,Neutron
8249,2616,1176,Gamma
8250,11528,7832,Neutron
8251,11528,8392,Neutron
8252,11528,7648,Neutron
8253,11528,9316,Neutron
8254,11528,9412,Neutron
8255,11528,4320,Gamma
8256,11528,7960,Neutron
8257,11528,8120,Neutron
8258,11528,8040,Neutron
8259,1448,704,Gamma
8260,1448,848,Neutron
8261,1448,700,Gamma
8262,1448,712,Gamma
8263,1448,744,Neutron
8264,1448,732,Neutron
8265,12296,8064,Neutron
8266,20176,15584,Neutron
8267,5296,2888,Neutron
8268,5296,4256,Neutron
8269,5296,4840,Neutron
8270,5296,4096,Neutron
8271,5296,4532,Neutron
8272,5296,4608,Neutron
8273,5296,2472,Gamma
8274,5296,4772,Neutron
8275,14816,11964,Neutron
8276,13736,11184,Neutron
8277,13736,9636,Neutron
8278,11584,7352,Neutron
8279,11584,8928,Neutron
8280,624,272,Gamma
8281,624,332,Neutron
8282,624,384,Neutron
8283,624,360,Neutron
8284,624,288,Gamma
8285,624,328,Neutron
8286,624,320,Neutron
8287,624,364,Neutron
8288,624,392,Neutron
8289,624,216,Gamma
8290,624,248,Gamma
8291,624,352,Neutron
8292,624,364,Neutron
8293,624,356,Neutron
8294,624,400,Neutron
8295,624,364,Neutron
8296,624,356,Neutron
8297,624,352,Neutron
8298,624,340,Neutron
8299,23312,17912,Neutron
8300,14224,10036,Neutron
8301,14224,7692,Neutron
8302,5040,4568,Neutron
8303,5040,4576,Neutron
8304,5040,4376,Neutron
8305,5040,4544,Neutron
8306,5040,4072,Neutron
8307,5040,3908,Neutron
8308,5040,3592,Neutron
8309,5040,4000,Neutron
8310,5040,4240,Neutron
8311,5040,4560,Neutron
8312,5040,4724,Neutron
8313,5040,4640,Neutron
8314,5040,4464,Neutron
8315,568,344,Neutron
8316,568,288,Neutron
8317,568,292,Neutron
8318,568,288,Neutron
8319,568,280,Gamma
8320,568,336,Neutron
8321,568,256,Gamma
8322,568,272,Gamma
8323,568,300,Neutron
8324,568,264,Gamma
8325,568,312,Neutron
8326,568,264,Gamma
8327,568,248,Gamma
8328,568,264,Gamma
8329,568,256,Gamma
8330,17304,13424,Neutron
8331,17304,12780,Neutron
8332,17304,13640,Neutron
8333,16752,13192,Neutron
8334,16752,10784,Neutron
8335,16752,10904,Neutron
8336,8960,7096,Neutron
8337,8960,7576,Neutron
8338,6304,3160,Neutron
8339,6304,5928,Neutron
8340,6304,5664,Neutron
8341,6304,5648,Neutron
8342,6304,5264,Neutron
8343,6304,5184,Neutron
8344,8992,7112,Neutron
8345,8992,7256,Neutron
8346,8992,7544,Neutron
8347,8992,6536,Neutron
8348,3592,1800,Neutron
8349,3592,2296,Neutron
8350,3592,3272,Neutron
8351,3592,3144,Neutron
8352,3592,3056,Neutron
8353,3592,1920,Neutron
8354,3592,1968,Neutron
8355,3592,3140,Neutron
8356,9216,6520,Neutron
8357,11064,7400,Neutron
8358,11064,7576,Neutron
8359,11064,8784,Neutron
8360,11064,6936,Neutron
8361,14976,10648,Neutron
8362,14976,11928,Neutron
8363,14976,11804,Neutron
8364,832,508,Neutron
8365,832,444,Neutron
8366,832,448,Neutron
8367,832,392,Gamma
8368,832,416,Neutron
8369,832,440,Neutron
8370,832,488,Neutron
8371,832,408,Gamma
8372,832,384,Gamma
8373,832,364,Gamma
8374,832,388,Gamma
8375,832,412,Gamma
8376,832,352,Gamma
8377,832,460,Neutron
8378,832,428,Neutron
8379,832,376,Gamma
8380,7976,4340,Neutron
8381,7976,6248,Neutron
8382,7976,5648,Neutron
8383,10296,4304,Gamma
8384,10296,8820,Neutron
8385,13344,9524,Neutron
8386,13344,10784,Neutron
8387,11520,8556,Neutron
8388,11520,9880,Neutron
8389,11520,8880,Neutron
8390,11520,7632,Neutron
8391,11520,7608,Neutron
8392,4744,4236,Neutron
8393,4744,2480,Neutron
8394,14968,11904,Neutron
8395,592,336,Neutron
8396,592,320,Neutron
8397,592,348,Neutron
8398,592,280,Gamma
8399,592,264,Gamma
8400,592,276,Gamma
8401,592,300,Neutron
8402,592,280,Gamma
8403,592,340,Neutron
8404,592,364,Neutron
8405,592,284,Gamma
8406,592,304,Neutron
8407,592,344,Neutron
8408,592,344,Neutron
8409,592,324,Neutron
8410,592,360,Neutron
8411,592,328,Neutron
8412,592,328,Neutron
8413,19080,14548,Neutron
8414,2920,1860,Neutron
8415,2920,2384,Neutron
8416,2920,1536,Neutron
8417,14592,9168,Neutron
8418,14592,10224,Neutron
8419,14592,11456,Neutron
8420,8808,6264,Neutron
8421,8808,7064,Neutron
8422,8808,4104,Gamma
8423,9552,6924,Neutron
8424,9552,4280,Gamma
8425,9552,6056,Neutron
8426,7400,6440,Neutron
8427,7400,5592,Neutron
8428,7400,3764,Neutron
8429,7400,5600,Neutron
8430,7400,5864,Neutron
8431,7400,5088,Neutron
8432,720,360,Neutron
8433,720,416,Neutron
8434,720,436,Neutron
8435,720,396,Neutron
8436,720,392,Neutron
8437,720,372,Neutron
8438,720,400,Neutron
8439,720,452,Neutron
8440,720,420,Neutron
8441,720,440,Neutron
8442,720,368,Neutron
8443,720,348,Gamma
8444,720,352,Gamma
8445,720,344,Gamma
8446,720,464,Neutron
8447,720,388,Neutron
8448,720,408,Neutron
8449,720,368,Neutron
8450,720,452,Neutron
8451,720,352,Gamma
8452,720,384,Neutron
8453,720,376,Neutron
8454,720,440,Neutron
8455,720,392,Neutron
8456,720,360,Neutron
8457,720,424,Neutron
8458,5984,4752,Neutron
8459,5984,5368,Neutron
8460,5984,5088,Neutron
8461,5984,2736,Gamma
8462,5984,4808,Neutron
8463,5984,4640,Neutron
8464,5984,5552,Neutron
8465,5984,5116,Neutron
8466,6096,5612,Neutron
8467,6096,5640,Neutron
8468,6096,5420,Neutron
8469,6096,4916,Neutron
8470,6096,5592,Neutron
8471,6096,5780,Neutron
8472,6096,5672,Neutron
8473,6096,5044,Neutron
8474,6096,5524,Neutron
8475,6096,4784,Neutron
8476,4784,2264,Gamma
8477,4784,3624,Neutron
8478,4784,4424,Neutron
8479,4784,4128,Neutron
8480,6872,6320,Neutron
8481,6872,3604,Neutron
8482,6872,6336,Neutron
8483,18312,16704,Neutron
8484,1376,780,Neutron
8485,1376,688,Neutron
8486,1376,688,Neutron
8487,1376,672,Gamma
8488,1376,632,Gamma
8489,1376,688,Neutron
8490,1376,616,Gamma
8491,1376,680,Gamma
8492,1376,704,Neutron
8493,1376,684,Gamma
8494,18512,10968,Neutron
8495,10448,8968,Neutron
8496,9256,7088,Neutron
8497,9256,7828,Neutron
8498,9256,6544,Neutron
8499,5408,3016,Neutron
8500,5408,4472,Neutron
8501,5408,2560,Gamma
8502,5408,5008,Neutron
8503,5408,4888,Neutron
8504,9648,7892,Neutron
8505,9648,6752,Neutron
8506,22096,17804,Neutron
8507,7104,6576,Neutron
8508,7104,5992,Neutron
8509,7104,6240,Neutron
8510,7104,5832,Neutron
8511,7104,5544,Neutron
8512,7104,6372,Neutron
8513,14248,9488,Neutron
8514,16120,11216,Neutron
8515,6088,5652,Neutron
8516,6088,5768,Neutron
8517,6088,5576,Neutron
8518,6088,5440,Neutron
8519,6088,5584,Neutron
8520,6088,5728,Neutron
8521,6088,5656,Neutron
8522,6088,3120,Neutron
8523,21080,14840,Neutron
8524,6216,5512,Neutron
8525,6216,5712,Neutron
8526,6216,2920,Gamma
8527,6216,4880,Neutron
8528,6216,5720,Neutron
8529,6216,5176,Neutron
8530,6216,5504,Neutron
8531,8864,6472,Neutron
8532,8864,6424,Neutron
8533,8864,6956,Neutron
8534,8864,7752,Neutron
8535,8864,6096,Neutron
8536,8864,6832,Neutron
8537,28824,20464,Neutron
8538,13256,10692,Neutron
8539,8120,6300,Neutron
8540,8120,6400,Neutron
8541,8120,6432,Neutron
8542,8120,7288,Neutron
8543,7504,6328,Neutron
8544,7504,6368,Neutron
8545,7504,5528,Neutron
8546,6384,2900,Gamma
8547,6384,5752,Neutron
8548,6384,5504,Neutron
8549,6384,5280,Neutron
8550,6384,5520,Neutron
8551,6384,5872,Neutron
8552,6384,5056,Neutron
8553,6384,5064,Neutron
8554,6384,5824,Neutron
8555,19192,14528,Neutron
8556,17368,11136,Neutron
8557,10440,8464,Neutron
8558,10440,8592,Neutron
8559,10440,7536,Neutron
8560,10440,7776,Neutron
8561,10440,7176,Neutron
8562,13600,9552,Neutron
8563,13600,9624,Neutron
8564,13600,9384,Neutron
8565,2584,1496,Neutron
8566,2584,1364,Neutron
8567,2584,1292,Neutron
8568,2584,1472,Neutron
8569,20848,11368,Neutron
8570,8064,6268,Neutron
8571,8064,5848,Neutron
8572,15376,11272,Neutron
8573,15376,10616,Neutron
8574,520,232,Gamma
8575,520,268,Neutron
8576,520,288,Neutron
8577,520,272,Neutron
8578,520,256,Gamma
8579,520,256,Gamma
8580,19832,15920,Neutron
8581,19832,12456,Neutron
8582,432,176,Gamma
8583,432,200,Gamma
8584,11368,8608,Neutron
8585,11368,7596,Neutron
8586,640,296,Gamma
8587,640,332,Neutron
8588,640,312,Gamma
8589,640,372,Neutron
8590,640,368,Neutron
8591,640,296,Gamma
8592,640,384,Neutron
8593,640,320,Neutron
8594,640,304,Gamma
8595,640,280,Gamma
8596,640,320,Neutron
8597,640,280,Gamma
8598,640,320,Neutron
8599,640,400,Neutron
8600,640,376,Neutron
8601,640,296,Gamma
8602,640,368,Neutron
8603,640,344,Neutron
8604,640,304,Gamma
8605,640,344,Neutron
8606,640,336,Neutron
8607,992,568,Neutron
8608,992,596,Neutron
8609,992,528,Neutron
8610,992,588,Neutron
8611,992,520,Neutron
8612,992,572,Neutron
8613,992,496,Neutron
8614,992,512,Neutron
8615,992,588,Neutron
8616,992,536,Neutron
8617,992,496,Neutron
8618,992,616,Neutron
8619,17040,13616,Neutron
8620,17040,10256,Neutron
8621,18488,14896,Neutron
8622,18488,12192,Neutron
8623,10608,8536,Neutron
8624,11104,8096,Neutron
8625,11104,7828,Neutron
8626,11104,8732,Neutron
8627,20064,15728,Neutron
8628,9416,8484,Neutron
8629,9416,8160,Neutron
8630,9416,6472,Neutron
8631,9416,7036,Neutron
8632,4728,2504,Neutron
8633,4728,4372,Neutron
8634,4728,4184,Neutron
8635,4728,3632,Neutron
8636,4728,3312,Neutron
8637,4728,4304,Neutron
8638,4728,4256,Neutron
8639,4728,4376,Neutron
8640,4728,3960,Neutron
8641,584,304,Neutron
8642,584,316,Neutron
8643,584,288,Gamma
8644,584,248,Gamma
8645,584,232,Gamma
8646,584,344,Neutron
8647,584,296,Neutron
8648,584,332,Neutron
8649,584,244,Gamma
8650,584,340,Neutron
8651,584,300,Neutron
8652,584,224,Gamma
8653,584,288,Gamma
8654,584,272,Gamma
8655,584,288,Gamma
8656,584,316,Neutron
8657,584,328,Neutron
8658,584,312,Neutron
8659,584,332,Neutron
8660,584,268,Gamma
8661,584,232,Gamma
8662,584,276,Gamma
8663,584,328,Neutron
8664,584,240,Gamma
8665,8856,7716,Neutron
8666,8856,7000,Neutron
8667,1608,804,Neutron
8668,1608,832,Neutron
8669,1608,832,Neutron
8670,1608,736,Gamma
8671,1608,784,Gamma
8672,1608,712,Gamma
8673,8760,7264,Neutron
8674,8760,5992,Neutron
8675,7600,7096,Neutron
8676,7600,6544,Neutron
8677,7600,7112,Neutron
8678,7600,7120,Neutron
8679,7600,5760,Neutron
8680,7600,6536,Neutron
8681,20624,16200,Neutron
8682,20624,14672,Neutron
8683,1264,768,Neutron
8684,1264,632,Neutron
8685,1264,880,Neutron
8686,1264,624,Gamma
8687,1264,688,Neutron
8688,1264,696,Neutron
8689,1264,736,Neutron
8690,1264,716,Neutron
8691,1264,696,Neutron
8692,1264,624,Gamma
8693,1264,584,Gamma
8694,12112,8540,Neutron
8695,12112,7288,Neutron
8696,12112,8220,Neutron
8697,12112,9360,Neutron
8698,12112,8272,Neutron
8699,12112,8560,Neutron
8700,12496,8840,Neutron
8701,5520,4272,Neutron
8702,5520,4804,Neutron
8703,5520,4656,Neutron
8704,5520,5128,Neutron
8705,5520,4896,Neutron
8706,5520,4980,Neutron
8707,1272,696,Neutron
8708,1272,592,Gamma
8709,1272,652,Neutron
8710,1272,624,Gamma
8711,1272,772,Neutron
8712,1272,548,Gamma
8713,1272,636,Neutron
8714,1272,752,Neutron
8715,11936,8020,Neutron
8716,11936,9888,Neutron
8717,11936,8348,Neutron
8718,11936,9968,Neutron
8719,6160,5160,Neutron
8720,6160,5628,Neutron
8721,6160,2828,Gamma
8722,6160,5560,Neutron
8723,6160,4144,Neutron
8724,6160,5744,Neutron
8725,6160,4968,Neutron
8726,6160,5760,Neutron
8727,7768,6128,Neutron
8728,7768,6916,Neutron
8729,7768,5464,Neutron
8730,7768,6276,Neutron
8731,9000,6768,Neutron
8732,9000,4688,Neutron
8733,6864,6328,Neutron
8734,6864,5736,Neutron
8735,6864,5392,Neutron
8736,6864,4712,Neutron
8737,6864,5340,Neutron
8738,6864,3040,Gamma
8739,6864,5976,Neutron
8740,19144,15184,Neutron
8741,11736,8248,Neutron
8742,1928,1056,Neutron
8743,1928,1096,Neutron
8744,1928,960,Gamma
8745,1928,952,Gamma
8746,1928,956,Gamma
8747,1928,816,Gamma
8748,1928,1032,Neutron
8749,1928,1000,Neutron
8750,1928,944,Gamma
8751,1928,848,Gamma
8752,8088,6760,Neutron
8753,8088,6920,Neutron
8754,8088,6748,Neutron
8755,9520,4036,Gamma
8756,9520,8392,Neutron
8757,9520,8000,Neutron
8758,9520,4560,Gamma
8759,6176,5116,Neutron
8760,6176,5620,Neutron
8761,6176,4408,Neutron
8762,6176,5296,Neutron
8763,6176,5580,Neutron
8764,6176,5760,Neutron
8765,10480,7240,Neutron
8766,10480,7560,Neutron
8767,10480,7072,Neutron
8768,16744,12896,Neutron
8769,11744,7688,Neutron
8770,12648,9992,Neutron
8771,12648,9152,Neutron
8772,12648,10232,Neutron
8773,16440,10480,Neutron
8774,16440,12944,Neutron
8775,16440,11728,Neutron
8776,16440,10576,Neutron
8777,13040,8816,Neutron
8778,18224,14784,Neutron
8779,18224,14448,Neutron
8780,5600,5208,Neutron
8781,5600,4948,Neutron
8782,5600,4784,Neutron
8783,5600,5208,Neutron
8784,5600,5040,Neutron
8785,5600,4784,Neutron
8786,5600,4352,Neutron
8787,5600,5216,Neutron
8788,5600,3060,Neutron
8789,1120,680,Neutron
8790,1120,600,Neutron
8791,1120,624,Neutron
8792,1120,472,Gamma
8793,1120,572,Neutron
8794,1120,752,Neutron
8795,1120,568,Neutron
8796,1120,528,Gamma
8797,2680,1352,Neutron
8798,2680,1424,Neutron
8799,2680,1408,Neutron
8800,2680,1332,Gamma
8801,2680,2348,Neutron
8802,9600,6480,Neutron
8803,9600,3696,Gamma
8804,9600,6704,Neutron
8805,9600,5112,Neutron
8806,9600,7936,Neutron
8807,10584,7692,Neutron
8808,10584,7220,Neutron
8809,10584,7512,Neutron
8810,3464,1720,Gamma
8811,3464,2632,Neutron
8812,3464,3048,Neutron
8813,3464,1632,Gamma
8814,3464,3020,Neutron
8815,15776,13248,Neutron
8816,15776,12032,Neutron
8817,4496,2228,Gamma
8818,4496,2472,Neutron
8819,4496,4128,Neutron
8820,4496,4104,Neutron
8821,4496,3808,Neutron
8822,4496,3888,Neutron
8823,4496,3960,Neutron
8824,4496,3400,Neutron
8825,4496,2232,Gamma
8826,4496,3840,Neutron
8827,4496,3952,Neutron
8828,9488,4560,Gamma
8829,9488,7660,Neutron
8830,9488,6468,Neutron
8831,11328,9364,Neutron
8832,11328,7988,Neutron
8833,19872,13280,Neutron
8834,13000,8888,Neutron
8835,13000,8664,Neutron
8836,9992,5192,Neutron
8837,9992,8480,Neutron
8838,9992,6344,Neutron
8839,9992,8344,Neutron
8840,6712,3048,Gamma
8841,6712,3440,Neutron
8842,6712,5256,Neutron
8843,6712,5504,Neutron
8844,3664,1792,Gamma
8845,3664,1808,Gamma
8846,3664,1808,Gamma
8847,3664,2568,Neutron
8848,3664,3232,Neutron
8849,3664,1884,Neutron
8850,22776,16060,Neutron
8851,7928,4084,Neutron
8852,7928,6272,Neutron
8853,7928,5332,Neutron
8854,7928,6544,Neutron
8855,7928,6492,Neutron
8856,7928,3432,Gamma
8857,7216,6672,Neutron
8858,7216,3412,Gamma
8859,7216,6544,Neutron
8860,7216,5472,Neutron
8861,7216,6264,Neutron
8862,7216,6780,Neutron
8863,7216,6704,Neutron
8864,7216,5148,Neutron
8865,7216,5904,Neutron
8866,3120,1768,Neutron
8867,3120,1544,Gamma
8868,3120,1736,Neutron
8869,3120,2640,Neutron
8870,13096,9224,Neutron
8871,13096,3712,Gamma
8872,13096,10848,Neutron
8873,10648,7556,Neutron
8874,10648,7792,Neutron
8875,13896,9296,Neutron
8876,4312,1936,Gamma
8877,4312,3888,Neutron
8878,4312,3732,Neutron
8879,4312,3208,Neutron
8880,4312,3760,Neutron
8881,4312,1968,Gamma
8882,4312,3824,Neutron
8883,4312,3844,Neutron
8884,4312,3136,Neutron
8885,4312,3388,Neutron
8886,2776,1340,Gamma
8887,1152,680,Neutron
8888,1152,688,Neutron
8889,1152,732,Neutron
8890,12688,9196,Neutron
8891,12688,8984,Neutron
8892,18120,13584,Neutron
8893,608,328,Neutron
8894,608,296,Gamma
8895,608,288,Gamma
8896,608,324,Neutron
8897,608,332,Neutron
8898,608,248,Gamma
8899,608,296,Gamma
8900,608,236,Gamma
8901,608,320,Neutron
8902,608,348,Neutron
8903,608,344,Neutron
8904,608,340,Neutron
8905,608,272,Gamma
8906,608,296,Gamma
8907,608,340,Neutron
8908,608,272,Gamma
8909,608,344,Neutron
8910,7904,7004,Neutron
8911,7904,7368,Neutron
8912,5232,4616,Neutron
8913,5232,2608,Gamma
8914,5232,4796,Neutron
8915,5232,4856,Neutron
8916,5232,4272,Neutron
8917,5232,4796,Neutron
8918,5232,4624,Neutron
8919,5232,2344,Gamma
8920,5232,4860,Neutron
8921,5232,4584,Neutron
8922,5232,4296,Neutron
8923,5232,4600,Neutron
8924,18000,14464,Neutron
8925,18000,13524,Neutron
8926,18000,12744,Neutron
8927,496,192,Gamma
8928,496,256,Neutron
8929,496,240,Gamma
8930,496,212,Gamma
8931,496,200,Gamma
8932,5824,5316,Neutron
8933,5824,5336,Neutron
8934,5824,4872,Neutron
8935,5824,4992,Neutron
8936,5824,5428,Neutron
8937,5824,4960,Neutron
8938,5824,5256,Neutron
8939,5824,5408,Neutron
8940,5824,2812,Gamma
8941,5824,5080,Neutron
8942,12448,8440,Neutron
8943,12448,8304,Neutron
8944,12448,8512,Neutron
8945,20184,15928,Neutron
8946,2880,1432,Gamma
8947,2880,1208,Gamma
8948,2880,2424,Neutron
8949,2880,1536,Neutron
8950,2880,1316,Gamma
8951,3280,1640,Neutron
8952,3280,1416,Gamma
8953,3280,2540,Neutron
8954,3280,2968,Neutron
8955,2968,1648,Neutron
8956,2968,1548,Neutron
8957,2968,1408,Gamma
8958,2968,1504,Neutron
8959,2968,2656,Neutron
8960,2968,1584,Neutron
8961,2968,2544,Neutron
8962,2968,2192,Neutron
8963,2968,1640,Neutron
8964,2968,2400,Neutron
8965,14504,12304,Neutron
8966,14504,11096,Neutron
8967,11272,9720,Neutron
8968,11272,7928,Neutron
8969,8096,6056,Neutron
8970,8096,6960,Neutron
8971,8096,6968,Neutron
8972,8096,5792,Neutron
8973,17712,11316,Neutron
8974,9512,8328,Neutron
8975,9512,3748,Gamma
8976,11960,8944,Neutron
8977,14296,12260,Neutron
8978,14296,11912,Neutron
8979,14296,10072,Neutron
8980,14704,7312,Gamma
8981,1544,712,Gamma
8982,1544,836,Neutron
8983,1544,784,Neutron
8984,1544,880,Neutron
8985,10816,6928,Neutron
8986,10816,8532,Neutron
8987,4512,4068,Neutron
8988,4512,4136,Neutron
8989,4512,4080,Neutron
8990,4512,4080,Neutron
8991,4512,4144,Neutron
8992,4512,4024,Neutron
8993,4512,3824,Neutron
8994,4512,2116,Gamma
8995,4512,4128,Neutron
8996,18896,14656,Neutron
8997,3152,1668,Neutron
8998,3152,1664,Neutron
8999,3152,2752,Neutron
9000,3152,1592,Neutron
9001,3152,1612,Neutron
9002,10840,8048,Neutron
9003,9784,8356,Neutron
9004,9784,6844,Neutron
9005,18856,12196,Neutron
9006,16592,13584,Neutron
9007,16592,10888,Neutron
9008,15632,12048,Neutron
9009,15632,12048,Neutron
9010,10632,8912,Neutron
9011,10632,7560,Neutron
9012,10632,4576,Gamma
9013,10632,9088,Neutron
9014,10632,8208,Neutron
9015,1176,600,Neutron
9016,1176,544,Gamma
9017,1176,756,Neutron
9018,1176,580,Gamma
9019,1176,608,Neutron
9020,1176,728,Neutron
9021,16824,10912,Neutron
9022,5192,4648,Neutron
9023,5192,4512,Neutron
9024,5192,3888,Neutron
9025,5192,4744,Neutron
9026,5192,4696,Neutron
9027,5192,4864,Neutron
9028,5192,3936,Neutron
9029,5192,4748,Neutron
9030,5192,4728,Neutron
9031,11632,7016,Neutron
9032,11632,8128,Neutron
9033,6464,5156,Neutron
9034,6464,5276,Neutron
9035,6464,5144,Neutron
9036,6464,4384,Neutron
9037,6464,4888,Neutron
9038,15936,10500,Neutron
9039,15936,10360,Neutron
9040,9640,4292,Gamma
9041,9640,6856,Neutron
9042,12200,7840,Neutron
9043,11912,8052,Neutron
9044,11912,7696,Neutron
9045,14888,11632,Neutron
9046,14888,9664,Neutron
9047,14888,8632,Neutron
9048,9104,7092,Neutron
9049,9104,6776,Neutron
9050,9104,6248,Neutron
9051,9104,6324,Neutron
9052,9104,4360,Gamma
9053,9104,7272,Neutron
9054,20704,15356,Neutron
9055,18752,11448,Neutron
9056,11496,8336,Neutron
9057,11496,7896,Neutron
9058,22192,16272,Neutron
9059,19400,15392,Neutron
9060,13968,11152,Neutron
9061,13968,7976,Neutron
9062,15512,11912,Neutron
9063,12616,7136,Neutron
9064,12144,9808,Neutron
9065,12144,9240,Neutron
9066,12144,7928,Neutron
9067,16504,10224,Neutron
9068,17440,13840,Neutron
9069,17440,13712,Neutron
9070,15136,10104,Neutron
9071,15136,9832,Neutron
9072,21416,16632,Neutron
9073,21416,15864,Neutron
9074,1232,632,Neutron
9075,1232,592,Gamma
9076,1232,640,Neutron
9077,1232,588,Gamma
9078,1232,672,Neutron
9079,12176,10136,Neutron
9080,12176,10152,Neutron
9081,12176,7848,Neutron
9082,12176,9396,Neutron
9083,12176,7344,Neutron
9084,12336,8380,Neutron
9085,20840,15504,Neutron
9086,20840,15656,Neutron
9087,3992,3328,Neutron
9088,3992,3568,Neutron
9089,3992,3432,Neutron
9090,3992,3480,Neutron
9091,3992,1816,Gamma
9092,3992,3620,Neutron
9093,3992,3576,Neutron
9094,3696,1848,Neutron
9095,3696,1924,Neutron
9096,3696,3424,Neutron
9097,3696,3304,Neutron
9098,3696,3112,Neutron
9099,3696,3184,Neutron
9100,12720,9016,Neutron
9101,12720,9652,Neutron
9102,12720,8216,Neutron
9103,13048,10780,Neutron
9104,13048,8728,Neutron
9105,13048,10424,Neutron
9106,13168,9024,Neutron
9107,9312,7904,Neutron
9108,9312,4448,Gamma
9109,9312,4368,Gamma
9110,9312,7936,Neutron
9111,9312,7504,Neutron
9112,11144,9528,Neutron
9113,11144,7336,Neutron
9114,10312,7228,Neutron
9115,4608,4192,Neutron
9116,4608,3400,Neutron
9117,4608,3440,Neutron
9118,4608,4184,Neutron
9119,4608,3876,Neutron
9120,4608,4192,Neutron
9121,22936,16264,Neutron
9122,11608,8132,Neutron
9123,11608,7936,Neutron
9124,11608,9624,Neutron
9125,18216,14052,Neutron
9126,18216,14592,Neutron
9127,18216,14528,Neutron
